FARM_DIRY_SNO,FMHS_SNO,WRT_DT,FMHS_CODE,FMHS_ADDR,GRDV_STA_CODE,GRDV_STA_NM,FMWK_CODE,FMWK_NM,ACCM_NM,FMWK_MEMO,FTLZ_NM,SCFD_SNO,SCFD_NM,SMT_QY,ETL_LDG_DT
738359,4480,20201028,F044022,영곡리171-1,10,양호,900,기타작업,,,,,,,20201223112426
738575,2979,20201030,F125033,대평리 1269-1,10,양호,900,기타작업,,,,,,,20201223112426
738579,2980,20201005,F125034,대평리 1180-8,10,양호,900,기타작업,,,,,,,20201223112426
738649,1770,20201105,F055009,아포대로1014-21,10,양호,900,기타작업,,,,,,,20201223112426
738759,4502,20201008,F155003,탑곡리646-1,10,양호,900,기타작업,,,,,,,20201223112426
738770,4502,20201024,F155003,탑곡리646-1,10,양호,900,기타작업,,,,,,,20201223112426
738779,4504,20201015,F155005,잠홍동 500-2,10,양호,900,기타작업,,,,,,,20201223112426
738803,4055,20200816,F105008,덕성리 553-13,10,양호,900,기타작업,,,,,,,20201223112426
738804,1310,20201106,F089005,대천리 431-3,10,양호,900,기타작업,,,,,,,20201223112426
738806,4055,20200819,F105008,덕성리 553-13,10,양호,900,기타작업,,,,,,,20201223112426
738812,4055,20200906,F105008,덕성리 553-13,10,양호,900,기타작업,,,,,,,20201223112426
738847,3505,20201104,F098002,남포리 630-17,10,양호,900,기타작업,,,,,,,20201223112426
738849,4063,20200525,F105016,월정리 963-12,10,양호,900,기타작업,,,,,,,20201223112426
738859,4063,20200424,F105016,월정리 963-12,10,양호,900,기타작업,,,,,,,20201223112426
738863,4063,20200303,F105016,월정리 963-12,10,양호,900,기타작업,,,,,,,20201223112426
738892,1628,20201017,F074010,묘사리591-1~3,10,양호,900,기타작업,,,,,,,20201223112426
738893,1628,20201024,F074010,묘사리591-1~3,10,양호,900,기타작업,,,,,,,20201223112426
738911,4376,20201103,F148006,대포동 산3-1,10,양호,900,기타작업,,,,,,,20201223112426
738929,4330,20201106,F115033,전라북도 남원시 운봉읍 산덕윗길 14-2,10,양호,900,기타작업,,,,,,,20201223112426
738930,1215,20201106,F072029,단목리1091-1,10,양호,900,기타작업,,,,,,,20201223112426
738934,1444,20201106,F077040,경상남도 진주시 수곡면 사곡로 514-5,10,양호,900,기타작업,,,,,,,20201223112426
738941,559,20201106,F080005,회진로1675-182,10,양호,900,기타작업,,,,,,,20201223112426
738950,352,20201106,F029004,경기도 의정부시 용민로 441 (민락동  엘에이치브라운빌리지),10,양호,900,기타작업,,,,,,,20201223112426
738980,2989,20201023,F125043,동산리 193-1,10,양호,900,기타작업,,,,,,,20201223112426
738988,3795,20201106,F045100,축내리 256-15,10,양호,900,기타작업,,,,,,,20201223112426
738998,2991,20201030,F125045,신리 517-2,10,양호,900,기타작업,,,,,,,20201223112426
739003,4251,20201015,F121004,화산리1776-12,10,양호,900,기타작업,,,,,,,20201223112426
739019,2993,20201027,F125047,동산리 229-2,10,양호,900,기타작업,,,,,,,20201223112426
739022,3703,20201105,F045008,조성리 518-8,10,양호,900,기타작업,,,,,,,20201223112426
739023,4251,20201029,F121004,화산리1776-12,10,양호,900,기타작업,,,,,,,20201223112426
739024,4251,20201031,F121004,화산리1776-12,10,양호,900,기타작업,,,,,,,20201223112426
739030,2994,20201014,F125048,동산리 215-7,10,양호,900,기타작업,,,,,,,20201223112426
739051,1743,20201023,F021001,무암리567-2,10,양호,900,기타작업,,,,,,,20201223112426
739074,2998,20201019,F125052,대평리 1274-10,10,양호,900,기타작업,,,,,,,20201223112426
739083,1745,20201019,F021003,창평리207,10,양호,900,기타작업,,,,,,,20201223112426
739088,1745,20201020,F021003,창평리207,10,양호,900,기타작업,,,,,,,20201223112426
739093,1746,20201006,F021004,삼산리690,10,양호,900,기타작업,,,,,,,20201223112426
739108,1746,20201015,F021004,삼산리690,10,양호,900,기타작업,,,,,,,20201223112426
739113,2999,20201027,F125053,대평리 1268-6,10,양호,900,기타작업,,,,,,,20201223112426
739121,1747,20201020,F021005,화전리339,10,양호,900,기타작업,,,,,,,20201223112426
739149,3004,20201029,F125058,대평리 1273-4,10,양호,900,기타작업,,,,,,,20201223112426
739165,1748,20201015,F021006,화서리911,10,양호,900,기타작업,,,,,,,20201223112426
739224,3010,20201025,F125064,대평리 1142-7,10,양호,900,기타작업,,,,,,,20201223112426
739262,1750,20201017,F021008,미성리1109-40,10,양호,900,기타작업,,,,,,,20201223112426
739272,1751,20201001,F021009,선곡리529,10,양호,900,기타작업,,,,,,,20201223112426
739276,3019,20201020,F125073,월봉리 12-1,10,양호,900,기타작업,,,,,,,20201223112426
739284,1751,20201016,F021009,선곡리529,10,양호,900,기타작업,,,,,,,20201223112426
739299,3020,20201027,F125074,신월길 8,10,양호,900,기타작업,,,,,,,20201223112426
739321,3024,20201029,F125078,대평1길 46,10,양호,900,기타작업,,,,,,,20201223112426
739439,1398,20201106,F089093,창촌리 506-4,10,양호,900,기타작업,,,,,,,20201223112426
739440,4229,20201107,F116012,순동 산26-6,10,양호,900,기타작업,,,,,,,20201223112426
739486,4756,20201013,F039263,송덕리150-25,10,양호,900,기타작업,,,,,,,20201223112426
739496,4759,20201012,F039266,왕림리303-19,10,양호,900,기타작업,,,,,,,20201223112426
739510,4767,20201015,F039274,석곡리248,10,양호,900,기타작업,,,,,,,20201223112426
739516,4768,20201013,F039275,행암리180-1,10,양호,900,기타작업,,,,,,,20201223112426
739528,4771,20201014,F039278,석곡리44-1,10,양호,900,기타작업,,,,,,,20201223112426
739530,4772,20201013,F039279,율금리647,10,양호,900,기타작업,,,,,,,20201223112426
739532,4773,20201015,F039280,송덕리114-23,10,양호,900,기타작업,,,,,,,20201223112426
739548,4756,20201021,F039263,송덕리150-25,10,양호,900,기타작업,,,,,,,20201223112426
739550,4757,20201022,F039264,송덕리113-44,10,양호,900,기타작업,,,,,,,20201223112426
739552,552,20201014,F039009,신평리산33-1,10,양호,900,기타작업,,,,,,,20201223112426
739558,4759,20201013,F039266,왕림리303-19,10,양호,900,기타작업,,,,,,,20201223112426
739562,4764,20201013,F039271,왕림리239-5,10,양호,900,기타작업,,,,,,,20201223112426
739567,4766,20201013,F039273,율금리636-2,10,양호,900,기타작업,,,,,,,20201223112426
739568,1665,20201012,F019001,무과리178-1,10,양호,900,기타작업,,,,,,,20201223112426
739570,4767,20201015,F039274,석곡리248,10,양호,900,기타작업,,,,,,,20201223112426
739571,1665,20201019,F019001,무과리178-1,10,양호,900,기타작업,,,,,,,20201223112426
739586,1666,20201011,F019002,무과리210-9,10,양호,900,기타작업,,,,,,,20201223112426
739588,4771,20201014,F039278,석곡리44-1,10,양호,900,기타작업,,,,,,,20201223112426
739589,1666,20201020,F019002,무과리210-9,10,양호,900,기타작업,,,,,,,20201223112426
739591,4772,20201013,F039279,율금리647,10,양호,900,기타작업,,,,,,,20201223112426
739592,1666,20201027,F019002,무과리210-9,10,양호,900,기타작업,,,,,,,20201223112426
739595,4773,20201015,F039280,송덕리114-23,10,양호,900,기타작업,,,,,,,20201223112426
739601,4775,20201012,F039282,성환리456,10,양호,900,기타작업,,,,,,,20201223112426
739604,4776,20201013,F039283,왕림리291-11,10,양호,900,기타작업,,,,,,,20201223112426
739607,4777,20201014,F039284,독정리140,10,양호,900,기타작업,,,,,,,20201223112426
739618,4756,20201023,F039263,송덕리150-25,10,양호,900,기타작업,,,,,,,20201223112426
739621,4757,20201021,F039264,송덕리113-44,10,양호,900,기타작업,,,,,,,20201223112426
739623,552,20201023,F039009,신평리산33-1,10,양호,900,기타작업,,,,,,,20201223112426
739626,4759,20201027,F039266,왕림리303-19,10,양호,900,기타작업,,,,,,,20201223112426
739630,1667,20201021,F019003,상구리957-32,10,양호,900,기타작업,,,,,,,20201223112426
739632,4764,20201027,F039271,왕림리239-5,10,양호,900,기타작업,,,,,,,20201223112426
739633,1667,20201028,F019003,상구리957-32,10,양호,900,기타작업,,,,,,,20201223112426
739640,4767,20201026,F039274,석곡리248,10,양호,900,기타작업,,,,,,,20201223112426
739646,1669,20201023,F019005,가정리78-3,10,양호,900,기타작업,,,,,,,20201223112426
739649,1669,20201030,F019005,가정리78-3,10,양호,900,기타작업,,,,,,,20201223112426
739657,1670,20201015,F019006,금장리34-1,10,양호,900,기타작업,,,,,,,20201223112426
739665,4771,20201027,F039278,석곡리44-1,10,양호,900,기타작업,,,,,,,20201223112426
739668,4772,20201028,F039279,율금리647,10,양호,900,기타작업,,,,,,,20201223112426
739677,4775,20201027,F039282,성환리456,10,양호,900,기타작업,,,,,,,20201223112426
739680,4776,20201028,F039283,왕림리291-11,10,양호,900,기타작업,,,,,,,20201223112426
739693,1674,20201016,F019010,내태리22,10,양호,900,기타작업,,,,,,,20201223112426
739694,1674,20201023,F019010,내태리22,10,양호,900,기타작업,,,,,,,20201223112426
739695,1674,20201030,F019010,내태리22,10,양호,900,기타작업,,,,,,,20201223112426
739701,1679,20201012,F019015,내태리807,10,양호,900,기타작업,,,,,,,20201223112426
739702,1679,20201021,F019015,내태리807,10,양호,900,기타작업,,,,,,,20201223112426
739705,1689,20201010,F019025,무과리504,10,양호,900,기타작업,,,,,,,20201223112426
739706,1689,20201016,F019025,무과리504,10,양호,900,기타작업,,,,,,,20201223112426
739707,1689,20201023,F019025,무과리504,10,양호,900,기타작업,,,,,,,20201223112426
739710,1678,20201020,F019014,내태리944,10,양호,900,기타작업,,,,,,,20201223112426
739711,1678,20201027,F019014,내태리944,10,양호,900,기타작업,,,,,,,20201223112426
739713,1681,20201015,F019017,무과리331,10,양호,900,기타작업,,,,,,,20201223112426
739714,1681,20201022,F019017,무과리331,10,양호,900,기타작업,,,,,,,20201223112426
739715,1681,20201029,F019017,무과리331,10,양호,900,기타작업,,,,,,,20201223112426
739717,1686,20201016,F019022,무과리523-1,10,양호,900,기타작업,,,,,,,20201223112426
739718,1686,20201023,F019022,무과리523-1,10,양호,900,기타작업,,,,,,,20201223112426
739719,1686,20201030,F019022,무과리523-1,10,양호,900,기타작업,,,,,,,20201223112426
739721,1685,20201012,F019021,무과리34-7,10,양호,900,기타작업,,,,,,,20201223112426
739725,1687,20201013,F019023,가정리198,10,양호,900,기타작업,,,,,,,20201223112426
739748,1700,20201019,F019036,내태리15,10,양호,900,기타작업,,,,,,,20201223112426
734592,1274,20201104,F081016,관정리579,10,양호,900,기타작업,,,,,,,20201223112426
734602,1130,20201104,F086017,원외리32,10,양호,900,기타작업,,,,,,,20201223112426
734602,1130,20201104,F086017,원외리32,10,양호,900,기타작업,,,,,,,20201223112426
734608,559,20201104,F080005,회진로1675-182,10,양호,900,기타작업,,,,,,,20201223112426
734613,1387,20201104,F089082,원외리 66-4,10,양호,900,기타작업,,,,,,,20201223112426
734615,1390,20201104,F089085,원내리 531-2,10,양호,900,기타작업,,,,,,,20201223112426
734618,556,20201104,F080002,오서리332-4,10,양호,900,기타작업,,,,,,,20201223112426
734626,4310,20201006,F115013,공안리 1164,10,양호,900,기타작업,,,,,,,20201223112426
734632,4310,20201015,F115013,공안리 1164,10,양호,900,기타작업,,,,,,,20201223112426
734702,1765,20201104,F055004,수촌5길29-10,10,양호,900,기타작업,,,,,,,20201223112426
734723,1215,20201104,F072029,단목리1091-1,10,양호,900,기타작업,,,,,,,20201223112426
734769,1772,20201104,F055011,수야길62,10,양호,900,기타작업,,,,,,,20201223112426
739779,4509,20201014,F039016,기로리136,10,양호,900,기타작업,,,,,,,20201223112426
739785,4513,20201013,F039020,매주리481-3,10,양호,900,기타작업,,,,,,,20201223112426
739786,1709,20201021,F019045,내태리774,10,양호,900,기타작업,,,,,,,20201223112426
739790,4514,20201013,F039021,양당리199-1,10,양호,900,기타작업,,,,,,,20201223112426
739794,1736,20201006,F019072,경상북도 경주시 현곡면 지곡길 12-1,10,양호,900,기타작업,,,,,,,20201223112426
739804,4509,20201020,F039016,기로리136,10,양호,900,기타작업,,,,,,,20201223112426
739805,1736,20201027,F019072,경상북도 경주시 현곡면 지곡길 12-1,10,양호,900,기타작업,,,,,,,20201223112426
739807,4511,20201022,F039018,율금리산63-4,10,양호,900,기타작업,,,,,,,20201223112426
739809,4512,20201020,F039019,송덕리114-27,10,양호,900,기타작업,,,,,,,20201223112426
739812,4513,20201022,F039020,매주리481-3,10,양호,900,기타작업,,,,,,,20201223112426
739818,4514,20201022,F039021,양당리199-1,10,양호,900,기타작업,,,,,,,20201223112426
739819,1702,20201028,F019038,내태리199,10,양호,900,기타작업,,,,,,,20201223112426
739824,4506,20201029,F039013,율금리764-11,10,양호,900,기타작업,,,,,,,20201223112426
739825,1704,20201015,F019040,소현리481,10,양호,900,기타작업,,,,,,,20201223112426
739827,4507,20201026,F039014,송덕리193-8,10,양호,900,기타작업,,,,,,,20201223112426
739830,1704,20201022,F019040,소현리481,10,양호,900,기타작업,,,,,,,20201223112426
739832,4509,20201026,F039016,기로리136,10,양호,900,기타작업,,,,,,,20201223112426
739833,1704,20201029,F019040,소현리481,10,양호,900,기타작업,,,,,,,20201223112426
739835,4511,20201028,F039018,율금리산63-4,10,양호,900,기타작업,,,,,,,20201223112426
739838,4512,20201027,F039019,송덕리114-27,10,양호,900,기타작업,,,,,,,20201223112426
739839,1705,20201016,F019041,가정리76,10,양호,900,기타작업,,,,,,,20201223112426
739841,4513,20201029,F039020,매주리481-3,10,양호,900,기타작업,,,,,,,20201223112426
739842,1705,20201023,F019041,가정리76,10,양호,900,기타작업,,,,,,,20201223112426
739845,1705,20201030,F019041,가정리76,10,양호,900,기타작업,,,,,,,20201223112426
739847,4514,20201029,F039021,양당리199-1,10,양호,900,기타작업,,,,,,,20201223112426
739851,4515,20201005,F039022,마정리142-2,10,양호,900,기타작업,,,,,,,20201223112426
739860,4517,20201010,F039024,율금리473-5,10,양호,900,기타작업,,,,,,,20201223112426
739865,4519,20201007,F039026,도하리387-4,10,양호,900,기타작업,,,,,,,20201223112426
739874,1710,20201009,F019046,하구리212,10,양호,900,기타작업,,,,,,,20201223112426
739877,1710,20201016,F019046,하구리212,10,양호,900,기타작업,,,,,,,20201223112426
739880,1710,20201023,F019046,하구리212,10,양호,900,기타작업,,,,,,,20201223112426
739882,4520,20201007,F039027,흑암리205,10,양호,900,기타작업,,,,,,,20201223112426
739883,1710,20201030,F019046,하구리212,10,양호,900,기타작업,,,,,,,20201223112426
739891,4522,20201008,F039029,율금리470-9,10,양호,900,기타작업,,,,,,,20201223112426
739893,4527,20201006,F039034,신월리111,10,양호,900,기타작업,,,,,,,20201223112426
739899,4524,20201007,F039031,율금리786-2,10,양호,900,기타작업,,,,,,,20201223112426
739900,4843,20201107,F121045,청포리39-2,10,양호,900,기타작업,,,,,,,20201223112426
739902,4515,20201013,F039022,마정리142-2,10,양호,900,기타작업,,,,,,,20201223112426
739904,4517,20201015,F039024,율금리473-5,10,양호,900,기타작업,,,,,,,20201223112426
739906,4519,20201013,F039026,도하리387-4,10,양호,900,기타작업,,,,,,,20201223112426
739912,4520,20201015,F039027,흑암리205,10,양호,900,기타작업,,,,,,,20201223112426
739916,4522,20201015,F039029,율금리470-9,10,양호,900,기타작업,,,,,,,20201223112426
739918,4527,20201014,F039034,신월리111,10,양호,900,기타작업,,,,,,,20201223112426
739920,4524,20201013,F039031,율금리786-2,10,양호,900,기타작업,,,,,,,20201223112426
739922,4515,20201022,F039022,마정리142-2,10,양호,900,기타작업,,,,,,,20201223112426
739924,4517,20201023,F039024,율금리473-5,10,양호,900,기타작업,,,,,,,20201223112426
739926,4519,20201026,F039026,도하리387-4,10,양호,900,기타작업,,,,,,,20201223112426
739932,4520,20201029,F039027,흑암리205,10,양호,900,기타작업,,,,,,,20201223112426
739936,4522,20201023,F039029,율금리470-9,10,양호,900,기타작업,,,,,,,20201223112426
739938,4527,20201026,F039034,신월리111,10,양호,900,기타작업,,,,,,,20201223112426
739940,4524,20201029,F039031,율금리786-2,10,양호,900,기타작업,,,,,,,20201223112426
734864,4502,20201008,F155003,탑곡리646-1,10,양호,900,기타작업,,,,,,,20201223112426
734865,850,20201104,F094004,영대리661-2,10,양호,900,기타작업,,,,,,,20201223112426
734868,3782,20201103,F045087,대곡리 585,10,양호,900,기타작업,,,,,,,20201223112426
734869,3782,20201104,F045087,대곡리 585,10,양호,900,기타작업,,,,,,,20201223112426
734870,1310,20201103,F089005,대천리 431-3,10,양호,900,기타작업,,,,,,,20201223112426
734871,1310,20201104,F089005,대천리 431-3,10,양호,900,기타작업,,,,,,,20201223112426
734871,1310,20201104,F089005,대천리 431-3,10,양호,900,기타작업,,,,,,,20201223112426
734905,4800,20201031,F039307,율금리 594,10,양호,900,기타작업,,,,,,,20201223112426
734906,4800,20201101,F039307,율금리 594,10,양호,900,기타작업,,,,,,,20201223112426
734907,4800,20201102,F039307,율금리 594,10,양호,900,기타작업,,,,,,,20201223112426
734908,4800,20201103,F039307,율금리 594,10,양호,900,기타작업,,,,,,,20201223112426
734909,4800,20201104,F039307,율금리 594,10,양호,900,기타작업,,,,,,,20201223112426
734910,4800,20201105,F039307,율금리 594,10,양호,900,기타작업,,,,,,,20201223112426
734947,227,20201104,F027017,양감면 정문리 284-4,10,양호,900,기타작업,,,,,,,20201223112426
734947,227,20201104,F027017,양감면 정문리 284-4,10,양호,900,기타작업,,,,,,,20201223112426
734993,1435,20201104,F077031,경상남도 진주시 수곡면 원창길4번길 38-7,10,양호,900,기타작업,,,,,,,20201223112426
735009,1435,20201105,F077031,경상남도 진주시 수곡면 원창길4번길 38-7,10,양호,900,기타작업,,,,,,,20201223112426
735232,1630,20201014,F074012,윤외리6-1~2,10,양호,900,기타작업,,,,,,,20201223112426
735234,1630,20201016,F074012,윤외리6-1~2,10,양호,900,기타작업,,,,,,,20201223112426
735242,1630,20201031,F074012,윤외리6-1~2,10,양호,900,기타작업,,,,,,,20201223112426
735291,4063,20200703,F105016,월정리 963-12,10,양호,900,기타작업,,,,,,,20201223112426
735293,4063,20200704,F105016,월정리 963-12,10,양호,900,기타작업,,,,,,,20201223112426
735387,667,20201016,F076008,덕대리719-1,10,양호,900,기타작업,,,,,,,20201223112426
735389,667,20201020,F076008,덕대리719-1,10,양호,900,기타작업,,,,,,,20201223112426
735565,4350,20201105,F118004,제주특별자치도 제주시 한림읍 한림중앙로 159,10,양호,900,기타작업,,,,,,,20201223112426
726663,1398,20201030,F089093,창촌리 506-4,10,양호,900,기타작업,,,,,,,20201223112426
726666,1398,20201031,F089093,창촌리 506-4,10,양호,900,기타작업,,,,,,,20201223112426
726667,1310,20201030,F089005,대천리 431-3,10,양호,900,기타작업,,,,,,,20201223112426
726732,3561,20201101,F122048,전라남도 담양군 무정면 성덕길 16-1,10,양호,900,기타작업,,,,,,,20201223112426
726749,3697,20201026,F045002,대곡리 513,10,양호,900,기타작업,,,,,,,20201223112426
726760,3710,20201030,F045015,대곡리 34-9,10,양호,900,기타작업,,,,,,,20201223112426
726764,3716,20201026,F045021,귀산리 633-2,10,양호,900,기타작업,,,,,,,20201223112426
726766,3717,20201030,F045022,조성리 539-3,10,양호,900,기타작업,,,,,,,20201223112426
726770,3718,20201031,F045023,신월리 503,10,양호,900,기타작업,,,,,,,20201223112426
726772,3719,20201026,F045024,덕산리 326-3,10,양호,900,기타작업,,,,,,,20201223112426
726782,3730,20201025,F045035,매현리400-1,10,양호,900,기타작업,,,,,,,20201223112426
726784,3732,20201029,F045037,축내리371-1,10,양호,900,기타작업,,,,,,,20201223112426
726788,3735,20201025,F045040,귀산리63-1,10,양호,900,기타작업,,,,,,,20201223112426
726889,1401,20201016,F089096,원외리 289,10,양호,900,기타작업,,,,,,,20201223112426
726893,4333,20201025,F115036,전라북도 남원시 운봉읍 운봉신기길 149,10,양호,900,기타작업,,,,,,,20201223112426
726916,1503,20200930,F050006,널방재길342,10,양호,900,기타작업,,,,,,,20201223112426
726925,4331,20201005,F115034,전라북도 남원시 운봉읍 승전로 524,10,양호,900,기타작업,,,,,,,20201223112426
726928,1503,20201003,F050006,널방재길342,10,양호,900,기타작업,,,,,,,20201223112426
726932,1503,20201005,F050006,널방재길342,10,양호,900,기타작업,,,,,,,20201223112426
726934,1503,20201010,F050006,널방재길342,10,양호,900,기타작업,,,,,,,20201223112426
726936,4331,20201008,F115034,전라북도 남원시 운봉읍 승전로 524,10,양호,900,기타작업,,,,,,,20201223112426
726941,1503,20201017,F050006,널방재길342,10,양호,900,기타작업,,,,,,,20201223112426
726951,4331,20201012,F115034,전라북도 남원시 운봉읍 승전로 524,10,양호,900,기타작업,,,,,,,20201223112426
726960,1503,20201024,F050006,널방재길342,10,양호,900,기타작업,,,,,,,20201223112426
726976,4331,20201021,F115034,전라북도 남원시 운봉읍 승전로 524,10,양호,900,기타작업,,,,,,,20201223112426
726984,4331,20201022,F115034,전라북도 남원시 운봉읍 승전로 524,10,양호,900,기타작업,,,,,,,20201223112426
727011,4331,20201030,F115034,전라북도 남원시 운봉읍 승전로 524,10,양호,900,기타작업,,,,,,,20201223112426
727019,4331,20201031,F115034,전라북도 남원시 운봉읍 승전로 524,10,양호,900,기타작업,,,,,,,20201223112426
727035,1503,20201031,F050006,널방재길342,10,양호,900,기타작업,,,,,,,20201223112426
727084,1502,20201003,F050005,금곡로35,10,양호,900,기타작업,,,,,,,20201223112426
727090,1502,20201006,F050005,금곡로35,10,양호,900,기타작업,,,,,,,20201223112426
727096,4313,20201026,F115016,덕산리 1038,10,양호,900,기타작업,,,,,,,20201223112426
727099,4313,20201027,F115016,덕산리 1038,10,양호,900,기타작업,,,,,,,20201223112426
727101,1502,20201010,F050005,금곡로35,10,양호,900,기타작업,,,,,,,20201223112426
727108,4313,20201030,F115016,덕산리 1038,10,양호,900,기타작업,,,,,,,20201223112426
727113,3736,20201028,F045041,조성리252-7,10,양호,900,기타작업,,,,,,,20201223112426
727121,3737,20201030,F045042,매현리123,10,양호,900,기타작업,,,,,,,20201223112426
727131,3740,20201029,F045045,예당리491-4,10,양호,900,기타작업,,,,,,,20201223112426
727133,3743,20201030,F045048,예당리1330,10,양호,900,기타작업,,,,,,,20201223112426
727143,3746,20201030,F045051,조성리 345,10,양호,900,기타작업,,,,,,,20201223112426
727145,1502,20201024,F050005,금곡로35,10,양호,900,기타작업,,,,,,,20201223112426
727155,3750,20201031,F045055,조성리519-3,10,양호,900,기타작업,,,,,,,20201223112426
727159,3751,20201027,F045056,축내리357,10,양호,900,기타작업,,,,,,,20201223112426
727163,3752,20201029,F045057,은곡리16,10,양호,900,기타작업,,,,,,,20201223112426
727171,3755,20201025,F045060,봉능리97,10,양호,900,기타작업,,,,,,,20201223112426
727187,3762,20201028,F045067,은곡리404-3,10,양호,900,기타작업,,,,,,,20201223112426
727191,3764,20201026,F045069,조성리251-20,10,양호,900,기타작업,,,,,,,20201223112426
727193,3767,20201025,F045072,매현리249,10,양호,900,기타작업,,,,,,,20201223112426
727194,3055,20201101,F136014,송덕리 681-5,10,양호,900,기타작업,,,,,,,20201223112426
727198,3769,20201029,F045074,칠동리609,10,양호,900,기타작업,,,,,,,20201223112426
727200,3771,20201029,F045076,우천리16,10,양호,900,기타작업,,,,,,,20201223112426
727202,3772,20201028,F045077,조성리733,10,양호,900,기타작업,,,,,,,20201223112426
727204,3774,20201026,F045079,대곡리297 297,10,양호,900,기타작업,,,,,,,20201223112426
727208,3777,20201029,F045082,대곡리522-1 522-1,10,양호,900,기타작업,,,,,,,20201223112426
727210,3778,20201030,F045083,축내리202-20,10,양호,900,기타작업,,,,,,,20201223112426
727212,3779,20201026,F045084,대곡리 250-1,10,양호,900,기타작업,,,,,,,20201223112426
727214,3781,20201031,F045086,군농리  697-1,10,양호,900,기타작업,,,,,,,20201223112426
727216,3783,20201031,F045088,축내리 58-1,10,양호,900,기타작업,,,,,,,20201223112426
727218,3787,20201026,F045092,안남리 1585-2,10,양호,900,기타작업,,,,,,,20201223112426
727222,3789,20201031,F045094,화산리 807,10,양호,900,기타작업,,,,,,,20201223112426
727229,3792,20201026,F045097,대곡리 295,10,양호,900,기타작업,,,,,,,20201223112426
727231,3794,20201028,F045099,은곡리 산72-1,10,양호,900,기타작업,,,,,,,20201223112426
727235,3798,20201029,F045103,대곡리 279,10,양호,900,기타작업,,,,,,,20201223112426
727237,3800,20201030,F045105,대곡리 799,10,양호,900,기타작업,,,,,,,20201223112426
727243,3804,20201031,F045109,축내리 86-1,10,양호,900,기타작업,,,,,,,20201223112426
727248,4307,20201101,F115010,전라북도 남원시 운봉읍 공안길 4,10,양호,900,기타작업,,,,,,,20201223112426
727254,3810,20201030,F045115,귀산리 산62,10,양호,900,기타작업,,,,,,,20201223112426
727261,3813,20201030,F045118,축내리 산32-1,10,양호,900,기타작업,,,,,,,20201223112426
727263,3814,20201030,F045119,축내리 87,10,양호,900,기타작업,,,,,,,20201223112426
727265,3820,20201027,F045125,축내리 269,10,양호,900,기타작업,,,,,,,20201223112426
727273,3825,20201025,F045130,조성리 518-3,10,양호,900,기타작업,,,,,,,20201223112426
727277,3827,20201027,F045132,굼마리 산106,10,양호,900,기타작업,,,,,,,20201223112426
727280,3828,20201028,F045133,조성리 521-6,10,양호,900,기타작업,,,,,,,20201223112426
727282,3829,20201026,F045134,조성리 350,10,양호,900,기타작업,,,,,,,20201223112426
727287,3832,20201028,F045137,조성리 159-25,10,양호,900,기타작업,,,,,,,20201223112426
727289,3833,20201029,F045138,대곡리 산37,10,양호,900,기타작업,,,,,,,20201223112426
727292,3834,20201030,F045139,조성리 537-16,10,양호,900,기타작업,,,,,,,20201223112426
727297,3839,20201030,F045144,축내리 196,10,양호,900,기타작업,,,,,,,20201223112426
727302,3841,20201028,F045146,귀산리 산10-1,10,양호,900,기타작업,,,,,,,20201223112426
727304,3842,20201031,F045147,축내리 193-1,10,양호,900,기타작업,,,,,,,20201223112426
727319,3849,20201030,F045154,대곡리 887-2,10,양호,900,기타작업,,,,,,,20201223112426
727328,3858,20201029,F045163,봉능리 357-2,10,양호,900,기타작업,,,,,,,20201223112426
727330,3859,20201030,F045164,귀산리  756-3,10,양호,900,기타작업,,,,,,,20201223112426
727341,4362,20201029,F146006,강정동2859-2,10,양호,900,기타작업,,,,,,,20201223112426
727352,4373,20201101,F148003,상창리2100,10,양호,900,기타작업,,,,,,,20201223112426
727356,3726,20201101,F045031,매현리341,10,양호,900,기타작업,,,,,,,20201223112426
727358,1396,20201101,F089091,효자리 778,10,양호,900,기타작업,,,,,,,20201223112426
727368,3754,20201101,F045059,은곡리755,10,양호,900,기타작업,,,,,,,20201223112426
727379,1212,20201101,F072026,가정리955,10,양호,900,기타작업,,,,,,,20201223112426
727392,4694,20201009,F039201,삼곡리109-1,10,양호,900,기타작업,,,,,,,20201223112426
727394,4694,20201010,F039201,삼곡리109-1,10,양호,900,기타작업,,,,,,,20201223112426
727398,4694,20201101,F039201,삼곡리109-1,10,양호,900,기타작업,,,,,,,20201223112426
727460,1130,20201101,F086017,원외리32,10,양호,900,기타작업,,,,,,,20201223112426
727460,1130,20201101,F086017,원외리32,10,양호,900,기타작업,,,,,,,20201223112426
727460,1130,20201101,F086017,원외리32,10,양호,900,기타작업,,,,,,,20201223112426
727488,4301,20201101,F115004,장교리 1059-5,10,양호,900,기타작업,,,,,,,20201223112426
727491,1126,20201101,F086013,원외리460,10,양호,900,기타작업,,,,,,,20201223112426
727495,670,20201030,F055001,조음로151-32,10,양호,900,기타작업,,,,,,,20201223112426
727497,670,20201031,F055001,조음로151-32,10,양호,900,기타작업,,,,,,,20201223112426
727499,670,20201101,F055001,조음로151-32,10,양호,900,기타작업,,,,,,,20201223112426
727517,4138,20201017,F108005,청풍면 차리 84-12,10,양호,900,기타작업,,,,,,,20201223112426
727519,4138,20201018,F108005,청풍면 차리 84-12,10,양호,900,기타작업,,,,,,,20201223112426
