NTN_CODE,YR_INFO_CN,BASE_MM,BSIS_IVTY_QY,PDTN_QY,IMPT_QY,EPOT_QY,CSP_QY,TMED_IVTY_QY,DMTC_CSP_QY,SPLY_QY,PDLT_CODE,PDLT_NM,MDFCN_YMD,ETL_LDG_DT
029,2016/17,10,18.63,102,0.35,58.4,44.1,18.48,0,0,0201,´ëµÎ,20161017,20210419165432
247,2016/17,09,0.92,2.44,13,0.15,15.39,0.82,0,0,0201,´ëµÎ,20161017,20210419165432
247,2016/17,10,1.02,2.42,13,0.15,15.39,0.89,0,0,0201,´ëµÎ,20161017,20210419165432
108,2016/17,09,0.12,0.24,3.1,0,3.33,0.14,0,0,0201,´ëµÎ,20161017,20210419165432
149,2016/17,09,0.06,0.37,4,0,4.33,0.11,0,0,0201,´ëµÎ,20161017,20210419165432
149,2016/17,10,0.08,0.37,4.2,0,4.55,0.1,0,0,0201,´ëµÎ,20161017,20210419165432
108,2016/17,10,0.12,0.24,3.1,0,3.33,0.14,0,0,0201,´ëµÎ,20161017,20210419165432
248,2014/15,11,61.9,319.78,123.87,126.22,300.73,78.6,0,0,0201,´ëµÎ,20161114,20210419165432
221,2014/15,11,2.5,106.88,0.9,50.14,54.96,5.19,0,0,0201,´ëµÎ,20161114,20210419165432
011,2014/15,11,25.27,61.4,0,10.57,44.18,31.92,0,0,0201,´ëµÎ,20161114,20210419165432
029,2014/15,11,16.02,97.2,0.31,50.61,43.41,19.5,0,0,0201,´ëµÎ,20161114,20210419165432
046,2014/15,11,13.85,12.15,78.35,0.14,87.2,17.01,0,0,0201,´ëµÎ,20161114,20210419165432
247,2014/15,11,0.62,1.83,13.42,0.12,15.07,0.69,0,0,0201,´ëµÎ,20161114,20210419165432
108,2014/15,11,0.22,0.23,3,0,3.24,0.21,0,0,0201,´ëµÎ,20161114,20210419165432
149,2014/15,11,0.12,0.35,3.82,0,4.21,0.07,0,0,0201,´ëµÎ,20161114,20210419165432
248,2015/16,11,78.6,313.2,132.96,132.14,315.54,77.07,0,0,0201,´ëµÎ,20161114,20210419165432
221,2015/16,11,5.19,106.86,0.64,52.69,54.63,5.36,0,0,0201,´ëµÎ,20161114,20210419165432
011,2015/16,11,31.92,56.8,0.68,9.92,47.62,31.85,0,0,0201,´ëµÎ,20161114,20210419165432
029,2015/16,11,19.5,96.5,0.41,54.38,43.4,18.63,0,0,0201,´ëµÎ,20161114,20210419165432
046,2015/16,11,17.01,11.79,83.23,0.11,95,16.91,0,0,0201,´ëµÎ,20161114,20210419165432
247,2015/16,11,0.69,2.26,14.6,0.15,16.38,1.02,0,0,0201,´ëµÎ,20161114,20210419165432
108,2015/16,11,0.21,0.24,3.19,0,3.43,0.21,0,0,0201,´ëµÎ,20161114,20210419165432
149,2015/16,11,0.07,0.33,4.13,0,4.45,0.08,0,0,0201,´ëµÎ,20161114,20210419165432
248,2016/17,10,75.45,333.22,136.22,138.78,328.75,77.36,0,0,0201,´ëµÎ,20161114,20210419165432
248,2016/17,11,77.07,336.09,136.21,139.16,328.69,81.53,0,0,0201,´ëµÎ,20161114,20210419165432
221,2016/17,10,5.36,116.18,0.82,55.11,56.51,10.74,0,0,0201,´ëµÎ,20161114,20210419165432
221,2016/17,11,5.36,118.69,0.82,55.79,56,13.08,0,0,0201,´ëµÎ,20161114,20210419165432
011,2016/17,10,31.4,57,0.3,9.65,48.75,30.3,0,0,0201,´ëµÎ,20161114,20210419165432
011,2016/17,11,31.85,57,0.3,9.25,48.75,31.15,0,0,0201,´ëµÎ,20161114,20210419165432
029,2016/17,10,18.63,102,0.35,58.4,44.1,18.48,0,0,0201,´ëµÎ,20161114,20210419165432
029,2016/17,11,18.63,102,0.35,58.4,44.1,18.48,0,0,0201,´ëµÎ,20161114,20210419165432
046,2016/17,10,16.01,12.5,86,0.15,100.7,13.66,0,0,0201,´ëµÎ,20161114,20210419165432
046,2016/17,11,16.91,12.5,86,0.15,100.8,14.46,0,0,0201,´ëµÎ,20161114,20210419165432
247,2016/17,10,1.02,2.42,13,0.15,15.39,0.89,0,0,0201,´ëµÎ,20161114,20210419165432
247,2016/17,11,1.02,2.42,13,0.15,15.39,0.89,0,0,0201,´ëµÎ,20161114,20210419165432
108,2016/17,10,0.12,0.24,3.1,0,3.33,0.14,0,0,0201,´ëµÎ,20161114,20210419165432
108,2016/17,11,0.21,0.24,3.1,0,3.36,0.19,0,0,0201,´ëµÎ,20161114,20210419165432
149,2016/17,10,0.08,0.37,4.2,0,4.55,0.1,0,0,0201,´ëµÎ,20161114,20210419165432
149,2016/17,11,0.08,0.43,4.3,0,4.7,0.11,0,0,0201,´ëµÎ,20161114,20210419165432
011,2014/15,06,25.27,61.4,0,10.57,44.18,31.92,0,0,0201,´ëµÎ,20160622,20210419165432
029,2014/15,06,16.02,97.2,0.31,50.61,43.41,19.5,0,0,0201,´ëµÎ,20160622,20210419165432
046,2014/15,06,13.88,12.15,78.35,0.14,87.2,17.03,0,0,0201,´ëµÎ,20160622,20210419165432
247,2014/15,06,0.62,1.83,13.39,0.12,15.07,0.66,0,0,0201,´ëµÎ,20160622,20210419165432
108,2014/15,06,0.23,0.23,3,0,3.24,0.22,0,0,0201,´ëµÎ,20160622,20210419165432
248,2015/16,06,78.3,313.26,130.78,132.04,318.01,72.29,0,0,0201,´ëµÎ,20160622,20210419165432
221,2015/16,06,5.19,106.93,0.82,47.9,54.97,10.07,0,0,0201,´ëµÎ,20160622,20210419165432
011,2015/16,06,31.92,56.5,0.05,11.4,50.05,27.02,0,0,0201,´ëµÎ,20160622,20210419165432
029,2015/16,06,19.5,97,0.3,58.75,43,15.05,0,0,0201,´ëµÎ,20160622,20210419165432
108,2016/17,06,0.24,0.24,3.1,0,3.33,0.26,0,0,0201,´ëµÎ,20160718,20210419165432
108,2016/17,07,0.24,0.24,3.1,0,3.33,0.26,0,0,0201,´ëµÎ,20160718,20210419165432
149,2016/17,06,0.06,0.37,4,0,4.33,0.11,0,0,0201,´ëµÎ,20160718,20210419165432
149,2016/17,07,0.06,0.37,4,0,4.33,0.11,0,0,0201,´ëµÎ,20160718,20210419165432
221,2013/14,03,3.83,91.39,1.95,44.57,50.09,2.5,0,0,0201,´ëµÎ,20160311,20210419165432
046,2013/14,03,12.38,11.95,70.36,0.22,80.6,13.88,0,0,0201,´ëµÎ,20160311,20210419165432
108,2013/14,03,0.18,0.2,2.89,0,3.05,0.23,0,0,0201,´ëµÎ,20160311,20210419165432
221,2014/15,03,2.5,106.88,0.9,50.17,54.93,5.19,0,0,0201,´ëµÎ,20160311,20210419165432
029,2014/15,03,16.02,96.2,0.31,50.61,42.9,19.01,0,0,0201,´ëµÎ,20160311,20210419165432
247,2014/15,03,0.53,1.81,13.39,0.12,15.04,0.58,0,0,0201,´ëµÎ,20160311,20210419165432
149,2014/15,03,0.12,0.36,3.82,0,4.21,0.08,0,0,0201,´ëµÎ,20160311,20210419165432
248,2015/16,03,77.14,320.21,128.16,130.9,315.75,78.87,0,0,0201,´ëµÎ,20160311,20210419165432
221,2015/16,02,5.19,106.95,0.82,45.99,54.73,12.23,0,0,0201,´ëµÎ,20160311,20210419165432
011,2015/16,02,31.66,58.5,0,11.8,48.56,29.8,0,0,0201,´ëµÎ,20160311,20210419165432
029,2015/16,03,19.01,100,0.3,58,43,18.31,0,0,0201,´ëµÎ,20160311,20210419165432
046,2015/16,03,17.03,12,82,0.2,95.25,15.58,0,0,0201,´ëµÎ,20160311,20210419165432
108,2015/16,03,0.22,0.22,2.9,0,3.1,0.24,0,0,0201,´ëµÎ,20160311,20210419165432
149,2014/15,06,0.12,0.35,3.82,0,4.21,0.07,0,0,0201,´ëµÎ,20160622,20210419165432
046,2015/16,06,17.03,11.6,83,0.15,95.25,16.23,0,0,0201,´ëµÎ,20160622,20210419165432
247,2015/16,06,0.66,2.2,13.2,0.15,15.32,0.59,0,0,0201,´ëµÎ,20160622,20210419165432
108,2015/16,06,0.22,0.24,3.1,0,3.32,0.24,0,0,0201,´ëµÎ,20160622,20210419165432
149,2015/16,06,0.07,0.33,3.95,0,4.29,0.06,0,0,0201,´ëµÎ,20160622,20210419165432
248,2016/17,05,74.25,324.2,136.02,138.31,327.96,68.21,0,0,0201,´ëµÎ,20160622,20210419165432
248,2016/17,06,72.29,323.7,136.02,137.71,327.99,66.31,0,0,0201,´ëµÎ,20160622,20210419165432
221,2016/17,05,10.89,103.42,0.82,51.3,55.53,8.29,0,0,0201,´ëµÎ,20160622,20210419165432
221,2016/17,06,10.07,103.42,0.82,51.71,55.53,7.06,0,0,0201,´ëµÎ,20160622,20210419165432
011,2013/14,04,19.47,53.4,0,7.84,39.76,25.27,0,0,0201,´ëµÎ,20160414,20210419165432
029,2013/14,04,15.36,86.7,0.61,46.83,39.81,16.02,0,0,0201,´ëµÎ,20160414,20210419165432
247,2013/14,04,0.74,1.21,13.29,0.06,14.56,0.62,0,0,0201,´ëµÎ,20160414,20210419165432
108,2013/14,04,0.18,0.2,2.89,0,3.05,0.23,0,0,0201,´ëµÎ,20160414,20210419165432
221,2014/15,04,2.5,106.88,0.9,50.17,54.93,5.19,0,0,0201,´ëµÎ,20160414,20210419165432
046,2014/15,04,13.88,12.15,78.35,0.14,87.2,17.03,0,0,0201,´ëµÎ,20160414,20210419165432
149,2014/15,04,0.12,0.36,3.82,0,4.21,0.08,0,0,0201,´ëµÎ,20160414,20210419165432
221,2015/16,03,5.19,106.93,0.82,45.99,54.43,12.51,0,0,0201,´ëµÎ,20160414,20210419165432
011,2015/16,04,31.7,59,0.05,11.4,50.05,29.3,0,0,0201,´ëµÎ,20160414,20210419165432
029,2015/16,03,19.01,100,0.3,58,43,18.31,0,0,0201,´ëµÎ,20160414,20210419165432
029,2015/16,04,19.5,100,0.3,59.5,43,17.3,0,0,0201,´ëµÎ,20160414,20210419165432
046,2015/16,03,17.03,12,82,0.2,95.25,15.58,0,0,0201,´ëµÎ,20160414,20210419165432
046,2015/16,04,17.03,11.8,83,0.15,95.25,16.43,0,0,0201,´ëµÎ,20160414,20210419165432
247,2015/16,03,0.58,2.05,13.2,0.15,15.17,0.51,0,0,0201,´ëµÎ,20160414,20210419165432
247,2015/16,04,0.66,2.2,13.2,0.15,15.32,0.59,0,0,0201,´ëµÎ,20160414,20210419165432
108,2015/16,03,0.22,0.22,2.9,0,3.1,0.24,0,0,0201,´ëµÎ,20160414,20210419165432
108,2015/16,04,0.22,0.22,3.1,0,3.3,0.24,0,0,0201,´ëµÎ,20160414,20210419165432
149,2015/16,03,0.08,0.36,3.85,0,4.19,0.1,0,0,0201,´ëµÎ,20160414,20210419165432
149,2015/16,04,0.08,0.36,3.95,0,4.29,0.1,0,0,0201,´ëµÎ,20160414,20210419165432
108,2016/17,06,0.24,0.24,3.1,0,3.33,0.26,0,0,0201,´ëµÎ,20160622,20210419165432
029,2013/14,03,15.36,86.7,0.61,46.83,39.81,16.02,0,0,0201,´ëµÎ,20160311,20210419165432
149,2013/14,03,0.1,0.24,3.84,0,4.07,0.12,0,0,0201,´ëµÎ,20160311,20210419165432
011,2014/15,03,25.37,61.4,0,10.57,44.4,31.8,0,0,0201,´ëµÎ,20160311,20210419165432
108,2014/15,03,0.23,0.23,3,0,3.24,0.22,0,0,0201,´ëµÎ,20160311,20210419165432
248,2015/16,02,77.08,320.51,127.19,129.85,314.52,80.42,0,0,0201,´ëµÎ,20160311,20210419165432
221,2015/16,03,5.19,106.93,0.82,45.99,54.43,12.51,0,0,0201,´ëµÎ,20160311,20210419165432
029,2015/16,02,19.01,100,0.3,57,43,19.31,0,0,0201,´ëµÎ,20160311,20210419165432
247,2015/16,02,0.58,2.05,13.7,0.1,15.67,0.56,0,0,0201,´ëµÎ,20160311,20210419165432
108,2015/16,02,0.22,0.22,2.9,0,3.1,0.24,0,0,0201,´ëµÎ,20160311,20210419165432
149,2015/16,03,0.08,0.36,3.85,0,4.19,0.1,0,0,0201,´ëµÎ,20160311,20210419165432
221,2014/15,05,2.5,106.88,0.9,50.17,54.93,5.19,0,0,0201,´ëµÎ,20160517,20210419165432
029,2014/15,05,16.02,97.2,0.31,50.61,43.41,19.5,0,0,0201,´ëµÎ,20160517,20210419165432
247,2014/15,05,0.62,1.83,13.39,0.12,15.07,0.66,0,0,0201,´ëµÎ,20160517,20210419165432
149,2014/15,05,0.12,0.35,3.82,0,4.21,0.07,0,0,0201,´ëµÎ,20160517,20210419165432
248,2013/14,04,55.26,282.61,111.85,112.7,275.25,61.77,0,0,0201,´ëµÎ,20160414,20210419165432
221,2013/14,04,3.83,91.39,1.95,44.57,50.09,2.5,0,0,0201,´ëµÎ,20160414,20210419165432
046,2013/14,04,12.38,11.95,70.36,0.22,80.6,13.88,0,0,0201,´ëµÎ,20160414,20210419165432
149,2013/14,04,0.1,0.24,3.84,0,4.07,0.12,0,0,0201,´ëµÎ,20160414,20210419165432
248,2014/15,04,61.77,319.55,122.08,125.97,299.69,77.73,0,0,0201,´ëµÎ,20160414,20210419165432
011,2014/15,04,25.27,61.4,0,10.57,44.4,31.7,0,0,0201,´ëµÎ,20160414,20210419165432
029,2014/15,04,16.02,97.2,0.31,50.61,43.41,19.5,0,0,0201,´ëµÎ,20160414,20210419165432
247,2014/15,04,0.62,1.83,13.39,0.12,15.07,0.66,0,0,0201,´ëµÎ,20160414,20210419165432
108,2014/15,04,0.23,0.23,3,0,3.24,0.22,0,0,0201,´ëµÎ,20160414,20210419165432
248,2015/16,03,77.14,320.21,128.16,130.9,315.75,78.87,0,0,0201,´ëµÎ,20160414,20210419165432
248,2015/16,04,77.73,320.15,129.85,132.36,316.35,79.02,0,0,0201,´ëµÎ,20160414,20210419165432
221,2015/16,04,5.19,106.93,0.82,46.4,54.42,12.11,0,0,0201,´ëµÎ,20160414,20210419165432
011,2015/16,03,31.8,58.5,0,11.8,49.85,28.65,0,0,0201,´ëµÎ,20160414,20210419165432
011,2016/17,05,26.8,57,0.05,10.65,48.75,24.45,0,0,0201,´ëµÎ,20160622,20210419165432
011,2016/17,06,27.02,57,0.05,10.65,48.75,24.67,0,0,0201,´ëµÎ,20160622,20210419165432
029,2016/17,05,16.3,103,0.3,60.2,43.1,16.3,0,0,0201,´ëµÎ,20160622,20210419165432
029,2016/17,06,15.05,103,0.3,59.7,43.1,15.55,0,0,0201,´ëµÎ,20160622,20210419165432
046,2016/17,05,16.43,12.2,87,0.15,100.8,14.68,0,0,0201,´ëµÎ,20160622,20210419165432
046,2016/17,06,16.23,12.2,87,0.15,100.8,14.48,0,0,0201,´ëµÎ,20160622,20210419165432
247,2016/17,05,0.59,2.4,12.6,0.15,14.87,0.57,0,0,0201,´ëµÎ,20160622,20210419165432
247,2016/17,06,0.59,2.4,12.6,0.15,14.87,0.57,0,0,0201,´ëµÎ,20160622,20210419165432
108,2016/17,05,0.24,0.24,3.1,0,3.33,0.26,0,0,0201,´ëµÎ,20160622,20210419165432
149,2016/17,05,0.06,0.37,4,0,4.33,0.11,0,0,0201,´ëµÎ,20160622,20210419165432
149,2016/17,06,0.06,0.37,4,0,4.33,0.11,0,0,0201,´ëµÎ,20160622,20210419165432
248,2014/15,05,62.01,319.73,123.39,126.15,300.9,78.08,0,0,0201,´ëµÎ,20160517,20210419165432
011,2014/15,05,25.27,61.4,0,10.57,44.4,31.7,0,0,0201,´ëµÎ,20160517,20210419165432
046,2014/15,05,13.88,12.15,78.35,0.14,87.2,17.03,0,0,0201,´ëµÎ,20160517,20210419165432
108,2014/15,05,0.23,0.23,3,0,3.24,0.22,0,0,0201,´ëµÎ,20160517,20210419165432
248,2015/16,05,78.08,315.86,131.08,132.58,318.17,74.25,0,0,0201,´ëµÎ,20160517,20210419165432
221,2015/16,05,5.19,106.93,0.82,47.36,54.7,10.89,0,0,0201,´ëµÎ,20160517,20210419165432
011,2015/16,05,31.7,56.5,0.05,11.4,50.05,26.8,0,0,0201,´ëµÎ,20160517,20210419165432
029,2015/16,05,19.5,99,0.3,59.5,43,16.3,0,0,0201,´ëµÎ,20160517,20210419165432
046,2015/16,05,17.03,11.8,83,0.15,95.25,16.43,0,0,0201,´ëµÎ,20160517,20210419165432
247,2015/16,05,0.66,2.2,13.2,0.15,15.32,0.59,0,0,0201,´ëµÎ,20160517,20210419165432
108,2015/16,05,0.22,0.24,3.1,0,3.32,0.24,0,0,0201,´ëµÎ,20160517,20210419165432
149,2015/16,05,0.07,0.33,3.95,0,4.29,0.06,0,0,0201,´ëµÎ,20160517,20210419165432
248,2016/17,04,0,0,0,0,0,0,0,0,0201,´ëµÎ,20160517,20210419165432
248,2016/17,05,74.25,324.2,136.02,138.31,327.96,68.21,0,0,0201,´ëµÎ,20160517,20210419165432
221,2016/17,04,0,0,0,0,0,0,0,0,0201,´ëµÎ,20160517,20210419165432
221,2016/17,05,10.89,103.42,0.82,51.3,55.53,8.29,0,0,0201,´ëµÎ,20160517,20210419165432
011,2016/17,04,0,0,0,0,0,0,0,0,0201,´ëµÎ,20160517,20210419165432
011,2016/17,05,26.8,57,0.05,10.65,48.75,24.45,0,0,0201,´ëµÎ,20160517,20210419165432
029,2016/17,04,0,0,0,0,0,0,0,0,0201,´ëµÎ,20160517,20210419165432
029,2016/17,05,16.3,103,0.3,60.2,43.1,16.3,0,0,0201,´ëµÎ,20160517,20210419165432
046,2016/17,04,0,0,0,0,0,0,0,0,0201,´ëµÎ,20160517,20210419165432
046,2016/17,05,16.43,12.2,87,0.15,100.8,14.68,0,0,0201,´ëµÎ,20160517,20210419165432
247,2016/17,04,0,0,0,0,0,0,0,0,0201,´ëµÎ,20160517,20210419165432
247,2016/17,05,0.59,2.4,12.6,0.15,14.87,0.57,0,0,0201,´ëµÎ,20160517,20210419165432
108,2016/17,04,0,0,0,0,0,0,0,0,0201,´ëµÎ,20160517,20210419165432
108,2016/17,05,0.24,0.24,3.1,0,3.33,0.26,0,0,0201,´ëµÎ,20160517,20210419165432
149,2016/17,04,0,0,0,0,0,0,0,0,0201,´ëµÎ,20160517,20210419165432
149,2016/17,05,0.06,0.37,4,0,4.33,0.11,0,0,0201,´ëµÎ,20160517,20210419165432
248,2014/15,06,62.03,319.73,123.51,126.15,300.82,78.3,0,0,0201,´ëµÎ,20160622,20210419165432
221,2014/15,06,2.5,106.88,0.9,50.17,54.93,5.19,0,0,0201,´ëµÎ,20160622,20210419165432
248,2014/15,07,61.96,319.72,123.71,126.16,300.83,78.41,0,0,0201,´ëµÎ,20160718,20210419165432
221,2014/15,07,2.5,106.88,0.9,50.17,54.93,5.19,0,0,0201,´ëµÎ,20160718,20210419165432
011,2014/15,07,25.27,61.4,0,10.57,44.18,31.92,0,0,0201,´ëµÎ,20160718,20210419165432
029,2014/15,07,16.02,97.2,0.31,50.61,43.41,19.5,0,0,0201,´ëµÎ,20160718,20210419165432
046,2014/15,07,13.88,12.15,78.35,0.14,87.2,17.03,0,0,0201,´ëµÎ,20160718,20210419165432
247,2014/15,07,0.62,1.83,13.39,0.12,15.07,0.66,0,0,0201,´ëµÎ,20160718,20210419165432
108,2014/15,07,0.23,0.23,3,0,3.24,0.22,0,0,0201,´ëµÎ,20160718,20210419165432
149,2014/15,07,0.12,0.35,3.82,0,4.21,0.07,0,0,0201,´ëµÎ,20160718,20210419165432
248,2015/16,07,78.41,312.36,130.37,131.64,317.34,72.17,0,0,0201,´ëµÎ,20160718,20210419165432
221,2015/16,07,5.19,106.93,0.68,48.85,54.42,9.54,0,0,0201,´ëµÎ,20160718,20210419165432
011,2015/16,07,31.92,56.5,0.05,11.4,50.05,27.02,0,0,0201,´ëµÎ,20160718,20210419165432
029,2015/16,07,19.5,96.5,0.35,57.2,43.7,15.45,0,0,0201,´ëµÎ,20160718,20210419165432
046,2015/16,07,17.03,11.6,83,0.15,95.25,16.23,0,0,0201,´ëµÎ,20160718,20210419165432
247,2015/16,07,0.66,2.2,13.2,0.15,15.32,0.59,0,0,0201,´ëµÎ,20160718,20210419165432
108,2015/16,07,0.22,0.24,3.1,0,3.32,0.24,0,0,0201,´ëµÎ,20160718,20210419165432
149,2015/16,07,0.07,0.33,3.95,0,4.29,0.06,0,0,0201,´ëµÎ,20160718,20210419165432
248,2016/17,06,72.29,323.7,136.02,137.71,327.99,66.31,0,0,0201,´ëµÎ,20160718,20210419165432
248,2016/17,07,72.17,325.95,136.02,138.26,328.78,67.1,0,0,0201,´ëµÎ,20160718,20210419165432
221,2016/17,06,10.07,103.42,0.82,51.71,55.53,7.06,0,0,0201,´ëµÎ,20160718,20210419165432
221,2016/17,07,9.54,105.6,0.82,52.25,55.79,7.9,0,0,0201,´ëµÎ,20160718,20210419165432
011,2016/17,06,27.02,57,0.05,10.65,48.75,24.67,0,0,0201,´ëµÎ,20160718,20210419165432
011,2016/17,07,27.02,57,0.05,10.65,48.75,24.67,0,0,0201,´ëµÎ,20160718,20210419165432
029,2016/17,06,15.05,103,0.3,59.7,43.1,15.55,0,0,0201,´ëµÎ,20160718,20210419165432
029,2016/17,07,15.45,103,0.3,59.7,43.6,15.45,0,0,0201,´ëµÎ,20160718,20210419165432
046,2016/17,06,16.23,12.2,87,0.15,100.8,14.48,0,0,0201,´ëµÎ,20160718,20210419165432
046,2016/17,07,16.23,12.2,87,0.15,100.8,14.48,0,0,0201,´ëµÎ,20160718,20210419165432
247,2016/17,06,0.59,2.4,12.6,0.15,14.87,0.57,0,0,0201,´ëµÎ,20160718,20210419165432
247,2016/17,07,0.59,2.45,12.6,0.15,14.87,0.62,0,0,0201,´ëµÎ,20160718,20210419165432
248,2014/15,08,61.96,319.78,123.74,126.13,300.9,78.46,0,0,0201,´ëµÎ,20160817,20210419165432
011,2014/15,08,25.27,61.4,0,10.57,44.18,31.92,0,0,0201,´ëµÎ,20160817,20210419165432
046,2014/15,08,13.88,12.15,78.35,0.14,87.2,17.03,0,0,0201,´ëµÎ,20160817,20210419165432
247,2014/15,08,0.62,1.83,13.42,0.12,15.07,0.69,0,0,0201,´ëµÎ,20160817,20210419165432
248,2015/16,08,78.46,312.67,131.88,132.8,317.2,73,0,0,0201,´ëµÎ,20160817,20210419165432
011,2015/16,08,31.92,56.5,0.6,10.5,48.6,29.92,0,0,0201,´ëµÎ,20160817,20210419165432
046,2015/16,08,17.03,11.6,83,0.15,95.5,15.98,0,0,0201,´ëµÎ,20160817,20210419165432
108,2015/16,08,0.18,0.24,3.25,0,3.55,0.12,0,0,0201,´ëµÎ,20160817,20210419165432
149,2015/16,08,0.07,0.33,3.95,0,4.29,0.06,0,0,0201,´ëµÎ,20160817,20210419165432
248,2016/17,07,72.17,325.95,136.02,138.26,328.78,67.1,0,0,0201,´ëµÎ,20160817,20210419165432
248,2016/17,08,73,330.41,136.62,138.97,329.82,71.24,0,0,0201,´ëµÎ,20160817,20210419165432
221,2016/17,07,9.54,105.6,0.82,52.25,55.79,7.9,0,0,0201,´ëµÎ,20160817,20210419165432
221,2016/17,08,6.95,110.5,0.82,53.07,56.22,8.97,0,0,0201,´ëµÎ,20160817,20210419165432
011,2016/17,07,27.02,57,0.05,10.65,48.75,24.67,0,0,0201,´ëµÎ,20160817,20210419165432
011,2016/17,08,29.92,57,0.3,10.65,48.75,27.82,0,0,0201,´ëµÎ,20160817,20210419165432
029,2016/17,07,15.45,103,0.3,59.7,43.6,15.45,0,0,0201,´ëµÎ,20160817,20210419165432
029,2016/17,08,16.15,103,0.25,59.7,43.6,16.1,0,0,0201,´ëµÎ,20160817,20210419165432
046,2016/17,07,16.23,12.2,87,0.15,100.8,14.48,0,0,0201,´ëµÎ,20160817,20210419165432
046,2016/17,08,15.98,12.2,87,0.15,101.2,13.83,0,0,0201,´ëµÎ,20160817,20210419165432
221,2014/15,08,2.5,106.88,0.9,50.14,54.96,5.19,0,0,0201,´ëµÎ,20160817,20210419165432
029,2014/15,08,16.02,97.2,0.31,50.61,43.41,19.5,0,0,0201,´ëµÎ,20160817,20210419165432
108,2014/15,08,0.23,0.23,3,0,3.28,0.18,0,0,0201,´ëµÎ,20160817,20210419165432
149,2014/15,08,0.12,0.35,3.82,0,4.21,0.07,0,0,0201,´ëµÎ,20160817,20210419165432
221,2015/16,08,5.19,106.93,0.68,51.17,54.69,6.95,0,0,0201,´ëµÎ,20160817,20210419165432
029,2015/16,08,19.5,96.5,0.45,56.6,43.7,16.15,0,0,0201,´ëµÎ,20160817,20210419165432
247,2015/16,08,0.69,2.26,13.6,0.15,15.58,0.82,0,0,0201,´ëµÎ,20160817,20210419165432
247,2016/17,07,0.59,2.45,12.6,0.15,14.87,0.62,0,0,0201,´ëµÎ,20160817,20210419165432
247,2016/17,08,0.82,2.44,13,0.15,15.39,0.72,0,0,0201,´ëµÎ,20160817,20210419165432
108,2016/17,07,0.24,0.24,3.1,0,3.33,0.26,0,0,0201,´ëµÎ,20160817,20210419165432
108,2016/17,08,0.12,0.24,3.1,0,3.33,0.14,0,0,0201,´ëµÎ,20160817,20210419165432
149,2016/17,07,0.06,0.37,4,0,4.33,0.11,0,0,0201,´ëµÎ,20160817,20210419165432
149,2016/17,08,0.06,0.37,4,0,4.33,0.11,0,0,0201,´ëµÎ,20160817,20210419165432
221,2014/15,09,2.5,106.88,0.9,50.14,54.96,5.19,0,0,0201,´ëµÎ,20160920,20210419165432
108,2014/15,09,0.23,0.23,3,0,3.28,0.18,0,0,0201,´ëµÎ,20160920,20210419165432
011,2015/16,09,31.92,56.8,0.6,10.3,48.35,30.67,0,0,0201,´ëµÎ,20160920,20210419165432
046,2015/16,09,17.03,11.6,82.5,0.12,95.5,15.51,0,0,0201,´ëµÎ,20160920,20210419165432
221,2016/17,08,6.95,110.5,0.82,53.07,56.22,8.97,0,0,0201,´ëµÎ,20160920,20210419165432
011,2016/17,09,30.67,57,0.3,10.65,48.75,28.57,0,0,0201,´ëµÎ,20160920,20210419165432
011,2014/15,09,25.27,61.4,0,10.57,44.18,31.92,0,0,0201,´ëµÎ,20160920,20210419165432
247,2014/15,09,0.62,1.83,13.42,0.12,15.07,0.69,0,0,0201,´ëµÎ,20160920,20210419165432
248,2015/16,09,78.46,312.97,130.86,133.09,316.3,72.9,0,0,0201,´ëµÎ,20160920,20210419165432
247,2015/16,09,0.69,2.26,13.7,0.15,15.58,0.92,0,0,0201,´ëµÎ,20160920,20210419165432
149,2015/16,09,0.07,0.33,3.95,0,4.29,0.06,0,0,0201,´ëµÎ,20160920,20210419165432
248,2016/17,08,73,330.41,136.62,138.97,329.82,71.24,0,0,0201,´ëµÎ,20160920,20210419165432
248,2016/17,09,72.9,330.43,135.74,138.23,328.67,72.17,0,0,0201,´ëµÎ,20160920,20210419165432
011,2016/17,08,29.92,57,0.3,10.65,48.75,27.82,0,0,0201,´ëµÎ,20160920,20210419165432
029,2016/17,09,17.25,101,0.35,58.4,43.6,16.6,0,0,0201,´ëµÎ,20160920,20210419165432
046,2016/17,09,15.51,12.5,86,0.15,101.2,12.66,0,0,0201,´ëµÎ,20160920,20210419165432
247,2016/17,09,0.92,2.44,13,0.15,15.39,0.82,0,0,0201,´ëµÎ,20160920,20210419165432
108,2016/17,08,0.12,0.24,3.1,0,3.33,0.14,0,0,0201,´ëµÎ,20160920,20210419165432
149,2016/17,08,0.06,0.37,4,0,4.33,0.11,0,0,0201,´ëµÎ,20160920,20210419165432
149,2016/17,09,0.06,0.37,4,0,4.33,0.11,0,0,0201,´ëµÎ,20160920,20210419165432
248,2014/15,09,61.96,319.78,123.74,126.13,300.9,78.46,0,0,0201,´ëµÎ,20160920,20210419165432
029,2014/15,09,16.02,97.2,0.31,50.61,43.41,19.5,0,0,0201,´ëµÎ,20160920,20210419165432
046,2014/15,09,13.88,12.15,78.35,0.14,87.2,17.03,0,0,0201,´ëµÎ,20160920,20210419165432
149,2014/15,09,0.12,0.35,3.82,0,4.21,0.07,0,0,0201,´ëµÎ,20160920,20210419165432
